GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 10 08:36:00 GMT+02:00 2019,10-ott-2019 08:35:59.934,13.92066541,42.04813232,18.38,422.4593505859375,6.05860901,6.2111969,4.93609619,6.92627621,14.43747234,282.87286377,42.04813385,7.84313726,-,-,0,12
Thu Oct 10 08:36:01 GMT+02:00 2019,10-ott-2019 08:36:01.304,13.92054749,42.04828236,17.75,420.2537841796875,5.24935913,5.358856200000001,5.46282959,6.95925856,14.36904812,264.01467896,42.04828262,7.84313726,-,-,0,12
Thu Oct 10 08:36:03 GMT+02:00 2019,10-ott-2019 08:36:02.670,13.92041557,42.048517,14.28,419.7661743164063,4.57420349,7.04676819,4.46922302,6.99089146,14.30403042,247.51376343,42.04851532,7.84313726,-,-,0,12
Thu Oct 10 08:36:04 GMT+02:00 2019,10-ott-2019 08:36:04.031,13.92036965,42.04863108,13.6,420.3787841796875,4.38265991,7.48251343,2.49401855,7.02128649,14.24210835,234.0934906,42.04862976,18.8235302,-,-,8.23529434,12
Thu Oct 10 08:36:05 GMT+02:00 2019,10-ott-2019 08:36:05.402,13.92035947,42.04870281,11.41,420.294677734375,4.2414093,8.1265564,3.28170776,7.05054188,14.18301201,222.5242157,42.04870224,18.8235302,-,-,9.01960754,12
Thu Oct 10 08:36:07 GMT+02:00 2019,10-ott-2019 08:36:06.923,13.92042861,42.04893457,11.9,419.854736328125,5.02909851,7.30773926,4.34472656,7.44539165,13.43084812,219.03894043,42.04893494,7.84313726,-,-,1.56862748,12
Thu Oct 10 08:36:08 GMT+02:00 2019,10-ott-2019 08:36:08.291,13.92034935,42.04904059,12.25,418.5914916992188,4.6292572,7.31971741,4.93609619,7.58942175,13.17595959,219.90513611,42.04904175,7.84313726,-,-,0,12
Thu Oct 10 08:36:10 GMT+02:00 2019,10-ott-2019 08:36:09.660,13.92034871,42.049237,9.39,419.4865112304688,4.59095764,7.211975099999999,4.49078369,7.61753082,13.12734032,209.43345642,42.0492363,7.84313726,-,-,0,12
Thu Oct 10 08:36:11 GMT+02:00 2019,10-ott-2019 08:36:11.021,13.92030311,42.04931091,8.92,419.12158203125,4.31562805,7.45140076,4.04785156,7.64473629,13.08062363,200.86483765,42.04931259,7.84313726,-,-,0,12
Thu Oct 10 08:36:12 GMT+02:00 2019,10-ott-2019 08:36:12.398,13.92027914,42.0493867,8.46,420.0474853515625,4.75854492,7.09944153,4.72779846,7.67109776,13.03567314,193.24317932,42.04938507,7.84313726,-,-,0,12
Thu Oct 10 08:36:14 GMT+02:00 2019,10-ott-2019 08:36:13.750,13.92027029,42.04950632,6.54,422.10552978515625,4.50715637,7.0970459,4.69189453,7.69666767,12.99236488,186.36766052,42.04950714,7.84313726,-,-,0,12
Thu Oct 10 08:36:15 GMT+02:00 2019,10-ott-2019 08:36:15.119,13.92026058,42.0495555,5.42,420.8419189453125,4.53349304,7.17126465,4.64401245,7.72149563,12.95058918,180.2828064,42.04955673,7.84313726,-,-,0,12
Thu Oct 10 08:36:16 GMT+02:00 2019,10-ott-2019 08:36:16.488,13.92025552,42.04955817,3.26,420.169677734375,4.44491577,7.21437073,4.51950073,7.7456255,12.91024494,175.25335693,42.04955673,7.84313726,-,-,0,12
Thu Oct 10 08:36:18 GMT+02:00 2019,10-ott-2019 08:36:17.856,13.92024723,42.04958521,1.83,421.40533447265625,4.39941406,7.50405884,3.99038696,8.51725769,11.74062347,175.25335693,42.04958344,7.84313726,-,-,0,12
Thu Oct 10 08:36:19 GMT+02:00 2019,10-ott-2019 08:36:19.217,13.92024268,42.04958561,0.58,420.529296875,4.43533325,7.657287599999999,4.08375549,8.91269016,11.2197237,175.25335693,42.04958725,7.84313726,-,-,0,12
Thu Oct 10 08:36:21 GMT+02:00 2019,10-ott-2019 08:36:20.585,13.92023705,42.04958173,0.0,421.3641357421875,4.21746826,7.85122681,3.66717529,8.74483204,11.4350872,175.25335693,42.04958344,7.84313726,-,-,0,12
Thu Oct 10 08:36:22 GMT+02:00 2019,10-ott-2019 08:36:21.945,13.92023028,42.04957879999999,0.0,421.7119140625,4.17436218,7.69560242,3.39422607,8.73326492,11.45023346,175.25335693,42.04957962,7.84313726,-,-,0,12
Thu Oct 10 08:36:23 GMT+02:00 2019,10-ott-2019 08:36:23.315,13.92022987,42.04957854,0.0,422.0477294921875,4.25097656,7.76742554,3.58816528,8.72202492,11.46498871,175.25335693,42.04957962,7.84313726,-,-,0,12
Thu Oct 10 08:36:25 GMT+02:00 2019,10-ott-2019 08:36:24.684,13.92024119,42.04957079,0.0,422.1314697265625,4.07141113,7.6525115999999995,3.51394653,8.71109486,11.47937393,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:26 GMT+02:00 2019,10-ott-2019 08:36:26.053,13.92024481,42.04957252,0.0,422.76080322265625,4.11691284,7.61659241,3.48760986,8.70045853,11.49340725,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:27 GMT+02:00 2019,10-ott-2019 08:36:27.421,13.92024583,42.04957209,0.0,423.0330810546875,4.24858093,7.81291199,3.69351196,8.69010162,11.50710678,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:29 GMT+02:00 2019,10-ott-2019 08:36:28.792,13.92024381,42.04957107,0.0,423.308349609375,4.15760803,7.75067139,3.60731506,8.68000793,11.52048683,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:30 GMT+02:00 2019,10-ott-2019 08:36:30.161,13.92024323,42.04956972,0.0,423.5823974609375,4.24380493,7.78419495,3.48760986,8.67016697,11.53356361,175.25335693,42.04956818,7.84313726,-,-,0,12
Thu Oct 10 08:36:32 GMT+02:00 2019,10-ott-2019 08:36:31.529,13.920240300000001,42.04957131,0.0,423.6947021484375,4.05705261,7.62617493,3.47323608,8.66056538,11.54635048,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:33 GMT+02:00 2019,10-ott-2019 08:36:32.901,13.92023896,42.04957211,0.0,423.7259521484375,4.11691284,7.63096619,3.41099548,8.65119267,11.55885983,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:34 GMT+02:00 2019,10-ott-2019 08:36:34.268,13.92024088,42.04957019,0.0,423.3714599609375,4.20549011,7.78419495,3.70787048,8.64203739,11.57110405,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:36 GMT+02:00 2019,10-ott-2019 08:36:35.636,13.92024051,42.04957072,0.0,423.4600830078125,4.10733032,7.70278931,3.57858276,8.63309193,11.5830946,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:37 GMT+02:00 2019,10-ott-2019 08:36:37.000,13.92024052,42.04957069,0.0,423.4630737304688,4.26055908,7.8296814,3.62168884,8.62434483,11.59484291,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:38 GMT+02:00 2019,10-ott-2019 08:36:38.369,13.92024017,42.04957138,0.0,423.5718383789063,4.05705261,7.63096619,3.43014526,8.61578846,11.60635662,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:40 GMT+02:00 2019,10-ott-2019 08:36:39.739,13.92024021,42.04957145,0.0,423.58038330078125,4.10733032,7.66207886,3.44450378,8.60741615,11.61764717,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:41 GMT+02:00 2019,10-ott-2019 08:36:41.108,13.92024022,42.04957143,0.0,423.578857421875,4.19352722,7.772216800000001,3.71984863,8.59921837,11.62872219,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:43 GMT+02:00 2019,10-ott-2019 08:36:42.477,13.92024015,42.04957199,0.0,423.6580810546875,4.26055908,7.75306702,3.5402832,8.59118938,11.63959026,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:44 GMT+02:00 2019,10-ott-2019 08:36:43.846,13.9202402,42.04957197,0.0,423.6539916992188,4.06661987,7.62857056,3.47323608,8.58332157,11.65025902,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:45 GMT+02:00 2019,10-ott-2019 08:36:45.215,13.92024245,42.049572,0.0,423.5626220703125,4.10733032,7.62617493,3.46366882,8.57561016,11.66073513,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:47 GMT+02:00 2019,10-ott-2019 08:36:46.576,13.9202436,42.04957197,0.0,423.510986328125,4.19590759,7.79376221,3.66238403,8.56804752,11.67102718,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:48 GMT+02:00 2019,10-ott-2019 08:36:47.946,13.92024382,42.04957192,0.0,423.498046875,4.16479492,7.70758057,3.46127319,8.56062984,11.6811409,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:49 GMT+02:00 2019,10-ott-2019 08:36:49.315,13.920244,42.0495719,0.0,423.485595703125,4.25576782,7.82249451,3.54267883,8.55335045,11.691082,175.25335693,42.04957199,7.84313726,-,-,0,12
Thu Oct 10 08:36:51 GMT+02:00 2019,10-ott-2019 08:36:50.683,13.92024386,42.04957186,0.0,423.49462890625,3.44174194,8.94776917,1.58181763,8.54620457,11.70085716,175.25335693,42.04957199,25.88235283,-,-,17.64705849,12
Thu Oct 10 08:36:52 GMT+02:00 2019,10-ott-2019 08:36:52.074,13.92024535,42.04958577,1.31,424.054443359375,3.59017944,8.74186707,1.93855286,8.53918743,11.71047211,175.25335693,42.04958725,24.70588303,-,-,16.47058868,12
Thu Oct 10 08:36:54 GMT+02:00 2019,10-ott-2019 08:36:53.566,13.92022166,42.04966052,4.75,424.68145751953125,4.51434326,7.920654300000001,3.50915527,8.41313934,11.88592243,175.25335693,42.04965973,25.09803963,-,-,16.47058868,12
Thu Oct 10 08:36:55 GMT+02:00 2019,10-ott-2019 08:36:54.931,13.9202167,42.04970985,5.03,423.9637451171875,4.84953308,8.03079224,2.42697144,8.3670845,11.9513464,186.10122681,42.04970932,31.76470566,-,-,15.68627453,12
Thu Oct 10 08:36:56 GMT+02:00 2019,10-ott-2019 08:36:56.297,13.92022696,42.04975657,5.4,425.004150390625,3.19992065,8.61737061,1.75421143,8.38080025,11.93178558,179.45474243,42.0497551,34.11764908,-,-,25.88235283,12
Thu Oct 10 08:36:58 GMT+02:00 2019,10-ott-2019 08:36:57.665,13.92019521,42.04989169,8.62,424.3214721679688,3.02993774,9.00283813,2.04629517,8.29590893,12.05388355,202.52232361,42.04989243,34.11764908,-,-,26.66666794,12
Thu Oct 10 08:36:59 GMT+02:00 2019,10-ott-2019 08:36:59.035,13.9201541,42.04998348,10.67,422.9019775390625,4.34196472,7.8296814,3.97602844,8.20571995,12.18636799,229.49986267,42.04998398,7.84313726,-,-,0,12
Thu Oct 10 08:37:00 GMT+02:00 2019,10-ott-2019 08:37:00.405,13.92012009,42.05007892,11.03,423.2985229492188,4.41618347,8.52877808,3.00875854,8.19816685,12.19759464,233.1451416,42.05007935,32.94117737,-,-,25.09803963,12
Thu Oct 10 08:37:02 GMT+02:00 2019,10-ott-2019 08:37:01.774,13.92005848,42.05029917,13.36,422.011962890625,4.17196655,8.29893494,2.58738708,8.15578938,12.26097393,241.04319763,42.0503006,29.01960754,-,-,22.35294151,12
Thu Oct 10 08:37:03 GMT+02:00 2019,10-ott-2019 08:37:03.144,13.92002792,42.05042406,13.86,421.646240234375,4.05705261,10.11135864,6.03742981,8.11434746,12.32359409,248.52494812,42.05042267,25.09803963,-,-,16.47058868,12
Thu Oct 10 08:37:05 GMT+02:00 2019,10-ott-2019 08:37:04.504,13.919986499999998,42.05068598,14.94,424.3182373046875,4.00437927,7.09465027,4.53387451,8.13667583,12.28977585,249.31004333,42.05068588,7.84313726,-,-,0,12
Thu Oct 10 08:37:06 GMT+02:00 2019,10-ott-2019 08:37:05.875,13.91996147,42.05081243,14.22,425.5655517578125,4.02352905,8.01881409,4.25854492,8.31043911,12.0328083,245.97436523,42.05081177,22.74509811,-,-,12.94117641,12
Thu Oct 10 08:37:07 GMT+02:00 2019,10-ott-2019 08:37:07.244,13.91993528,42.050934000000005,13.96,426.50927734375,4.26535034,7.13056946,3.87307739,8.32248306,12.01539516,240.49308777,42.05093384,7.84313726,-,-,8.62745094,12
Thu Oct 10 08:37:09 GMT+02:00 2019,10-ott-2019 08:37:08.612,13.91989364,42.05117783,13.39,427.98468017578125,3.48483276,7.51843262,5.27607727,8.34904099,11.97717381,241.01429749,42.05117798,14.90196133,-,-,0,12
Thu Oct 10 08:37:10 GMT+02:00 2019,10-ott-2019 08:37:09.984,13.91986905,42.05129207,12.78,428.70751953125,4.4520874,7.57110596,3.81082153,8.36080074,11.9603281,234.67181396,42.05129242,18.8235302,-,-,9.8039217,12
Thu Oct 10 08:37:11 GMT+02:00 2019,10-ott-2019 08:37:11.351,13.91985061,42.05140842,12.97,427.1563720703125,4.35871887,8.08825684,4.73258972,8.37241268,11.94373989,230.10287476,42.05140686,7.84313726,-,-,0,12
Thu Oct 10 08:37:13 GMT+02:00 2019,10-ott-2019 08:37:12.720,13.9198146,42.0516305,12.23,426.5693359375,4.50476074,7.43463135,4.10771179,8.38388157,11.92740059,225.82359314,42.05163193,7.84313726,-,-,0,12
Thu Oct 10 08:37:14 GMT+02:00 2019,10-ott-2019 08:37:14.089,13.91979484,42.05173892,12.14,426.4243774414063,4.14562988,7.92544556,3.72702026,8.39521122,11.91130447,220.31570435,42.05173874,19.2156868,-,-,7.05882359,12
Thu Oct 10 08:37:15 GMT+02:00 2019,10-ott-2019 08:37:15.459,13.9197823,42.05184211,11.92,426.350830078125,4.13606262,7.08508301,4.12686157,8.4064045,11.89544392,216.09875488,42.05184174,7.84313726,-,-,0,12
Thu Oct 10 08:37:17 GMT+02:00 2019,10-ott-2019 08:37:16.977,13.91974439,42.05205613,12.33,425.13525390625,4.37069702,7.40350342,4.157989499999999,8.48211288,11.78926945,215.41708374,42.05205536,7.84313726,-,-,0,12
Thu Oct 10 08:37:18 GMT+02:00 2019,10-ott-2019 08:37:18.343,13.91971458,42.05214816,11.35,426.2464599609375,4.01873779,7.23352051,4.74456787,8.49312878,11.77397919,210.52124023,42.05214691,7.84313726,-,-,0,12
Thu Oct 10 08:37:20 GMT+02:00 2019,10-ott-2019 08:37:19.704,13.91965782,42.05233484,10.06,427.0485229492188,3.94212341,7.32450867,4.74456787,8.50401783,11.7589035,205.84298706,42.05233383,7.84313726,-,-,0,12
Thu Oct 10 08:37:21 GMT+02:00 2019,10-ott-2019 08:37:21.073,13.91963034,42.05241502,9.16,428.22509765625,4.22943115,7.86798096,4.63922119,8.51478195,11.74403763,201.36813354,42.05241394,14.50980377,-,-,0,12
